00002487	01186.00	00000962	-1036.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002487	01189.00	00000951	-0571.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01186.00	00000953	-0558.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002485	01186.00	00000941	-0546.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01190.00	00000953	-0559.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01185.00	00000948	-0544.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002487	01186.00	00000954	-0545.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002485	01186.00	00000948	-0545.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01186.00	00000960	-0537.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002487	01186.00	00000967	-0535.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01186.00	00000955	-0539.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01186.00	00000962	-0541.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002485	01186.00	00000966	-0532.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002485	01186.00	00000963	-0532.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002487	01185.00	00000957	-0543.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01185.00	00000955	-0541.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01186.00	00000952	-0549.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01185.00	00000952	-0551.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
00002486	01186.00	00000948	-0538.00	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
