	01413	01301	01248	01300	01300	01300	01300	01306	P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01311	01419	01308	01291	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01301	01406	01296	01371	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01302	01407	01300	01495	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01303	01409	01299	01607	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01307	01411	01302	01721	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01303	01411	01349	01798	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01306	01437	01407	01851	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01331	01480	01473	01911	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01381	01523	01523	01958	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01426	01555	01567	01992	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01453	01573	01595	01999	00001	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01505	01604	01646	02028	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01555	01631	01703	02055	04000	00002	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01618	01665	01765	02091	04000	00002	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01664	01694	01797	02124	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01712	01725	01836	02160	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01764	01760	01876	02193	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01807	01788	01912	02226	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01840	01812	01941	02254	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01878	01844	01978	02287	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01927	01890	02031	02338	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
01963	01922	02065	02376	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02009	01971	02119	02425	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02049	02017	02168	02476	04000	00002	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02079	02049	02209	02516	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02097	02066	02231	02535	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02138	02104	02277	02571	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02180	02151	02328	02613	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
000	1	02172	02353	02633	540028976	04000	04000	04	P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
000	02239	02199	02397	02671	04000	04000	04000	04	P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02285	02220	02451	02718	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
0	04000	7	02250	02487	02752	540028976	04000	0400	P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02343	02276	02517	02781	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02390	02317	02562	02831	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
000	02425	02348	02593	02869	540028976	04000	0400	P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02459	02383	02607	02908	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02480	02403	02632	02934	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02516	02437	02665	02973	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02547	02465	02699	03012	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02588	02515	02753	03063	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02633	02561	02803	03114	00001	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02665	02587	02837	03146	00001	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02694	02617	02874	03184	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02720	02649	02910	03222	04000	04000	04000	04000		P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
02747	02684	02948	03256	540028976	04000	04000	04	P:0.100000 I:0.010000 D:0.000000	 4000	 4000	 4000	 4000
