2002	04011	02000	0200	0200004000	02003	02010	020	P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
04	04015	02000	02000	02000	04000	02003	02010	020	P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
99	04016	02700	02700	02700	02700	02000	02009	020	P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02	04013	02700	02700	02700	02700	02001	02010	020	P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
03	04008	02700	02700	02700	02700	02001	02067	020	P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02011	02132	02024	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02015	02187	02087	04009	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02021	02236	02160	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02030	02260	02226	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02043	02301	02279	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02055	02344	02333	04013	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02076	02382	02374	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02108	02417	02425	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02138	02448	02463	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02174	02485	02510	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02202	02514	02543	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02242	02547	02585	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02269	02575	02621	04009	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02310	02610	02666	04007	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02353	02647	02669	04007	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02413	02692	02669	04008	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02492	02704	02669	04010	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02579	02704	02669	04010	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02634	02703	02679	04009	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
02636	02711	02692	03976	02700	02700	02700	02700		P:0.100000 I:0.010000 D:0.010000	 2700	 2700	 2700	 2700
