    200200001993	    2096	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2098	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001994	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001993	    2096	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2096	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001994	    2096	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001994	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001994	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001995	    2096	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001994	    2096	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001993	    2096	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2096	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001993	    2097	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001994	    2097	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2096	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001994	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001994	    2098	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001994	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001994	    2097	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001994	    2096	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2098	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2098	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001994	    2096	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200200001993	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001993	    2097	00001933		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
    200100001994	    2097	00001934		P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
