	-0944.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0446.0000001125	-0170.00	00001052	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0446.0000001129	-0170.00	00001054	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001128	-0169.00	00001053	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0169.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0171.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0171.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0170.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0170.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0448.0000001120	-0173.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0448.0000001130	-0173.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001128	-0170.00	00001054	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0446.0000001139	-0172.00	00001068	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0446.0000001122	-0172.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001077	-0178.00	00001017	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001128	-0178.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0448.0000001130	-0171.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0173.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001129	-0173.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001128	-0170.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0170.00	00001055	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001133	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001129	-0170.00	00001054	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0446.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001126	-0170.00	00001053	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0444.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0543.0000001108	-0171.00	00000984	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
	-0445.0000001130	-0170.00	00001056	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
