@×ÿ¿÷ÿ00000000	00000000	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1500
    1500004095	 2595.00	   | 1200
    1500004095	 2895.00	   | 1200
    3000004095	 2895.00	   | 1200
    3000004095	 2895.00	   | 1200
    3000004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
    1700004095	 2895.00	   | 1200
