01993	00561	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00562	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00536	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00551	01934	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00573	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00542	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00561	01933	02002	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00543	01932	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00550	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00570	01932	02002	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00557	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00547	01935	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00584	01934	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00551	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00549	01934	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01994	00576	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00539	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00572	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00562	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00528	01932	01999	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00546	01934	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00569	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00510	01932	01999	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00576	01934	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00541	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00550	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01995	00577	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01995	00533	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00550	01934	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01995	00577	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00517	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00570	01934	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01994	00579	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00526	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00575	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00581	01932	02002	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01991	00533	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00573	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00557	01933	02003	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00537	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00576	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00547	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01994	00521	01932	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00578	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00538	01933	02002	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00506	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00572	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00543	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01994	00537	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00572	01934	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00540	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01991	00560	01932	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00546	01934	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00522	01933	02003	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01991	00571	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00553	01935	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01995	00536	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00581	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01995	00530	01932	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00523	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00575	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01994	00522	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00547	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00571	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00537	01935	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00559	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00553	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01996	00537	01933	02001	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01992	00561	01933	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
01993	00567	01932	02000	01300	01500	03000	03000	0	01500	03000	03000	000	01992	00542	01936	02001	0130	P:0.100000 I:0.010000 D:0.000000	 1300	 1500	 3000	 3000
