1	01100	01100	01980	01066	01127	01095	01100	0001	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01979	01062	01122	01090	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01979	01061	01122	01091	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01981	01066	01126	01094	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01962	01067	01126	01120	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01943	01115	01121	01168	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01911	01176	01125	01189	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01836	01178	01125	01191	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01779	01179	01126	01192	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01758	01157	01121	01136	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01760	01121	01123	01090	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01745	01068	01124	01091	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01700	01061	01124	01091	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01647	01062	01126	01092	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01607	01064	01127	01096	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01601	01112	01126	01148	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01599	01194	01124	01169	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01538	01206	01123	01167	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01472	01209	01126	01171	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01424	01205	01128	01159	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01404	01167	01125	01105	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01373	01123	01121	01084	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01327	01082	01125	01091	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01260	01068	01126	01090	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01191	01070	01127	01091	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01145	01065	01124	01133	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
0	01100	01100	01123	01102	01125	01177	01100	0110	P:0.400000 I:0.010000 D:0.020000	 1100	 1100	 1100	 1100
